Module                         | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  ├── ln_1           | 377.600us     | 754.533us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │  │  ├── self_attention |               |           |                |           |           |          |              |            |      
   │  │  │  │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 590.59K    | 0    
   │  │  │  ├── dropout        | 1.300us       | 1.300us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── ln_2           | 276.000us     | 549.017us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │  │  └── mlp            |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0           | 2.044ms       | 4.362ms   | 0.000ns        | 0.000ns   | 12.75 Mb  | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │  │  │  ├── 1           | 406.800us     | 406.800us | 0.000ns        | 0.000ns   | 6.38 Mb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── 2           | 1.600us       | 1.600us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── 3           | 1.908ms       | 3.924ms   | 0.000ns        | 0.000ns   | 3.19 Mb   | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │  │  │  └── 4           | 1.700us       | 1.700us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  ├── encoder_layer_8   |               |           |                |           |           |          |              |            |      
   │  │  │  ├── ln_1           | 295.900us     | 590.250us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │  │  ├── self_attention |               |           |                |           |           |          |              |            |      
   │  │  │  │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 590.59K    | 0    
   │  │  │  ├── dropout        | 2.800us       | 2.800us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── ln_2           | 255.000us     | 508.317us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │  │  └── mlp            |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0           | 1.872ms       | 4.008ms   | 0.000ns        | 0.000ns   | 12.75 Mb  | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │  │  │  ├── 1           | 384.200us     | 384.200us | 0.000ns        | 0.000ns   | 6.38 Mb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── 2           | 1.600us       | 1.600us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── 3           | 1.828ms       | 3.748ms   | 0.000ns        | 0.000ns   | 3.19 Mb   | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │  │  │  └── 4           | 1.300us       | 1.300us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  ├── encoder_layer_9   |               |           |                |           |           |          |              |            |      
   │  │  │  ├── ln_1           | 290.900us     | 581.667us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │  │  ├── self_attention |               |           |                |           |           |          |              |            |      
   │  │  │  │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 590.59K    | 0    
   │  │  │  ├── dropout        | 1.400us       | 1.400us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── ln_2           | 242.900us     | 482.433us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │  │  └── mlp            |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0           | 1.653ms       | 3.433ms   | 0.000ns        | 0.000ns   | 12.75 Mb  | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │  │  │  ├── 1           | 355.700us     | 355.700us | 0.000ns        | 0.000ns   | 6.38 Mb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── 2           | 1.200us       | 1.200us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── 3           | 1.712ms       | 3.525ms   | 0.000ns        | 0.000ns   | 3.19 Mb   | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │  │  │  └── 4           | 1.000us       | 1.000us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  ├── encoder_layer_10  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── ln_1           | 169.700us     | 337.750us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │  │  ├── self_attention |               |           |                |           |           |          |              |            |      
   │  │  │  │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 590.59K    | 0    
   │  │  │  ├── dropout        | 1.300us       | 1.300us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── ln_2           | 513.500us     | 1.023ms   | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │  │  └── mlp            |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0           | 2.074ms       | 4.348ms   | 0.000ns        | 0.000ns   | 12.75 Mb  | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │  │  │  ├── 1           | 338.600us     | 338.600us | 0.000ns        | 0.000ns   | 6.38 Mb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── 2           | 1.200us       | 1.200us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── 3           | 1.769ms       | 3.627ms   | 0.000ns        | 0.000ns   | 3.19 Mb   | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │  │  │  └── 4           | 1.200us       | 1.200us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  └── encoder_layer_11  |               |           |                |           |           |          |              |            |      
   │  │     ├── ln_1           | 276.500us     | 549.917us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │     ├── self_attention |               |           |                |           |           |          |              |            |      
   │  │     │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 590.59K    | 0    
   │  │     ├── dropout        | 1.400us       | 1.400us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │     ├── ln_2           | 247.700us     | 492.167us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   │  │     └── mlp            |               |           |                |           |           |          |              |            |      
   │  │        ├── 0           | 2.230ms       | 4.866ms   | 0.000ns        | 0.000ns   | 12.75 Mb  | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │  │        ├── 1           | 364.000us     | 364.000us | 0.000ns        | 0.000ns   | 6.38 Mb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │        ├── 2           | 1.200us       | 1.200us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │        ├── 3           | 2.260ms       | 4.735ms   | 0.000ns        | 0.000ns   | 3.19 Mb   | 0 b      | 2.57GFLOPs   | 2.36M      | 1    
   │           └── 4           | 1.300us       | 1.300us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  └── ln                   | 219.200us     | 437.833us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 1.54K      | 1    
   └── heads                   |               |           |                |           |           |          |              |            |      
      └── head                 | 597.000us     | 1.239ms   | 0.000ns        | 0.000ns   | 250.00 Kb | 0 b      | 49.15MFLOPs  | 769.00K    | 1    

