Module                         | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs       | Parameters | Calls
   │  │  │  │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 590.59K    | 0    
   │  │  │  ├── dropout        | 1.600us       | 1.600us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  ├── ln_2           | 118.600us     | 235.150us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │  │  └── mlp            |               |           |                |           |           |          |             |            |      
   │  │  │  │  ├── 0           | 461.400us     | 991.600us | 0.000ns        | 0.000ns   | 408.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │  │  │  ├── 1           | 128.300us     | 128.300us | 0.000ns        | 0.000ns   | 204.00 Kb | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  │  ├── 2           | 900.000ns     | 900.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  │  ├── 3           | 430.600us     | 857.250us | 0.000ns        | 0.000ns   | 102.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │  │  │  └── 4           | 800.000ns     | 800.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  ├── encoder_layer_8   |               |           |                |           |           |          |             |            |      
   │  │  │  ├── ln_1           | 109.700us     | 217.650us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │  │  ├── self_attention |               |           |                |           |           |          |             |            |      
   │  │  │  │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 590.59K    | 0    
   │  │  │  ├── dropout        | 800.000ns     | 800.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  ├── ln_2           | 107.400us     | 212.950us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │  │  └── mlp            |               |           |                |           |           |          |             |            |      
   │  │  │  │  ├── 0           | 344.700us     | 759.050us | 0.000ns        | 0.000ns   | 408.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │  │  │  ├── 1           | 124.000us     | 124.000us | 0.000ns        | 0.000ns   | 204.00 Kb | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  │  ├── 2           | 1.600us       | 1.600us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  │  ├── 3           | 398.700us     | 791.350us | 0.000ns        | 0.000ns   | 102.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │  │  │  └── 4           | 1.200us       | 1.200us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  ├── encoder_layer_9   |               |           |                |           |           |          |             |            |      
   │  │  │  ├── ln_1           | 133.500us     | 269.033us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │  │  ├── self_attention |               |           |                |           |           |          |             |            |      
   │  │  │  │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 590.59K    | 0    
   │  │  │  ├── dropout        | 1.500us       | 1.500us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  ├── ln_2           | 105.400us     | 209.583us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │  │  └── mlp            |               |           |                |           |           |          |             |            |      
   │  │  │  │  ├── 0           | 434.900us     | 932.900us | 0.000ns        | 0.000ns   | 408.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │  │  │  ├── 1           | 172.800us     | 172.800us | 0.000ns        | 0.000ns   | 204.00 Kb | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  │  ├── 2           | 1.200us       | 1.200us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  │  ├── 3           | 362.800us     | 715.850us | 0.000ns        | 0.000ns   | 102.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │  │  │  └── 4           | 900.000ns     | 900.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  ├── encoder_layer_10  |               |           |                |           |           |          |             |            |      
   │  │  │  ├── ln_1           | 111.500us     | 220.983us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │  │  ├── self_attention |               |           |                |           |           |          |             |            |      
   │  │  │  │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 590.59K    | 0    
   │  │  │  ├── dropout        | 800.000ns     | 800.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  ├── ln_2           | 82.500us      | 163.817us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │  │  └── mlp            |               |           |                |           |           |          |             |            |      
   │  │  │  │  ├── 0           | 401.700us     | 869.500us | 0.000ns        | 0.000ns   | 408.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │  │  │  ├── 1           | 143.000us     | 143.000us | 0.000ns        | 0.000ns   | 204.00 Kb | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  │  ├── 2           | 900.000ns     | 900.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  │  │  ├── 3           | 332.900us     | 658.100us | 0.000ns        | 0.000ns   | 102.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │  │  │  └── 4           | 800.000ns     | 800.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │  └── encoder_layer_11  |               |           |                |           |           |          |             |            |      
   │  │     ├── ln_1           | 240.000us     | 478.233us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │     ├── self_attention |               |           |                |           |           |          |             |            |      
   │  │     │  └── out_proj    | 0.000ns       | 0.000ns   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 590.59K    | 0    
   │  │     ├── dropout        | 1.000us       | 1.000us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │     ├── ln_2           | 101.600us     | 201.017us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   │  │     └── mlp            |               |           |                |           |           |          |             |            |      
   │  │        ├── 0           | 499.300us     | 1.055ms   | 0.000ns        | 0.000ns   | 408.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │  │        ├── 1           | 287.700us     | 287.700us | 0.000ns        | 0.000ns   | 204.00 Kb | 0 b      | 0 FLOPs     | 0          | 1    
   │  │        ├── 2           | 1.000us       | 1.000us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  │        ├── 3           | 423.000us     | 841.600us | 0.000ns        | 0.000ns   | 102.00 Kb | 0 b      | 80.22MFLOPs | 2.36M      | 1    
   │           └── 4           | 900.000ns     | 900.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs     | 0          | 1    
   │  └── ln                   | 313.200us     | 626.967us | 0.000ns        | 0.000ns   | 153.27 Kb | 0 b      | 0 FLOPs     | 1.54K      | 1    
   └── heads                   |               |           |                |           |           |          |             |            |      
      └── head                 | 313.900us     | 632.500us | 0.000ns        | 0.000ns   | 7.81 Kb   | 0 b      | 1.54MFLOPs  | 769.00K    | 1    

